date,sector,industry,ratio,n_firms
2016-02-29,Technology,Semiconductors,1.4196,11
2016-03-31,Technology,Semiconductors,1.4025,11
2016-04-29,Technology,Semiconductors,1.4113,11
2016-05-31,Technology,Semiconductors,1.4403,11
2016-06-30,Technology,Semiconductors,1.4286,11
2016-07-29,Technology,Semiconductors,1.4329,11
2016-08-31,Technology,Semiconductors,1.4465,11
2016-09-30,Technology,Semiconductors,1.4530,11
2016-10-31,Technology,Semiconductors,1.4693,11
2016-11-30,Technology,Semiconductors,1.5233,11
2016-12-30,Technology,Semiconductors,1.5633,11
2017-01-31,Technology,Semiconductors,1.5443,11
2017-02-28,Technology,Semiconductors,1.5843,11
2017-03-31,Technology,Semiconductors,1.7336,12
2017-04-28,Technology,Semiconductors,1.8102,12
2017-05-31,Technology,Semiconductors,1.9180,12
2017-06-30,Technology,Semiconductors,1.9593,12
2017-07-31,Technology,Semiconductors,2.0034,12
2017-08-31,Technology,Semiconductors,2.0585,12
2017-09-29,Technology,Semiconductors,2.1452,12
2017-10-31,Technology,Semiconductors,2.1684,12
2017-11-30,Technology,Semiconductors,2.2466,12
2017-12-29,Technology,Semiconductors,2.3295,12
2018-01-31,Technology,Semiconductors,2.3378,12
2018-02-28,Technology,Semiconductors,2.3568,12
2018-03-29,Technology,Semiconductors,2.3720,12
2018-04-30,Technology,Semiconductors,2.4340,12
2018-05-31,Technology,Semiconductors,2.1006,12
2018-06-29,Technology,Semiconductors,1.9596,12
2018-07-31,Technology,Semiconductors,1.9194,12
2018-08-31,Technology,Semiconductors,1.8750,12
2018-09-28,Technology,Semiconductors,1.8655,12
2018-10-31,Technology,Semiconductors,1.8350,12
2018-11-30,Technology,Semiconductors,1.8354,12
2018-12-31,Technology,Semiconductors,1.8151,13
2019-01-31,Technology,Semiconductors,1.7805,13
2019-02-28,Technology,Semiconductors,1.9664,13
2019-03-29,Technology,Semiconductors,1.8538,13
2019-04-30,Technology,Semiconductors,1.9085,13
2019-05-31,Technology,Semiconductors,1.9334,13
2019-06-28,Technology,Semiconductors,1.9643,13
2019-07-31,Technology,Semiconductors,1.9705,13
2019-08-30,Technology,Semiconductors,1.9275,13
2019-09-30,Technology,Semiconductors,1.9299,13
2019-10-31,Technology,Semiconductors,1.9318,13
2019-11-29,Technology,Semiconductors,1.9082,13
2019-12-31,Technology,Semiconductors,1.9022,13
2020-01-31,Technology,Semiconductors,1.9424,13
2020-02-28,Technology,Semiconductors,1.8185,13
2020-03-31,Technology,Semiconductors,1.8774,13
2020-04-30,Technology,Semiconductors,1.8260,13
2020-05-29,Technology,Semiconductors,1.7762,13
2020-06-30,Technology,Semiconductors,1.6660,13
2020-07-31,Technology,Semiconductors,1.6560,13
2020-08-31,Technology,Semiconductors,1.6659,13
2020-09-30,Technology,Semiconductors,1.6363,13
2020-10-30,Technology,Semiconductors,1.6315,13
2020-11-30,Technology,Semiconductors,1.6333,13
2020-12-31,Technology,Semiconductors,1.6241,13
2021-01-29,Technology,Semiconductors,1.6048,13
2021-02-26,Technology,Semiconductors,1.5823,14
2021-03-31,Technology,Semiconductors,1.5842,15
2021-04-30,Technology,Semiconductors,1.5585,15
2021-05-28,Technology,Semiconductors,1.5892,15
2021-06-30,Technology,Semiconductors,1.6182,15
2021-07-30,Technology,Semiconductors,1.6449,15
2021-08-31,Technology,Semiconductors,1.6503,14
2021-09-30,Technology,Semiconductors,1.6791,14
2021-10-29,Technology,Semiconductors,1.6912,14
2021-11-30,Technology,Semiconductors,1.6954,14
2021-12-31,Technology,Semiconductors,1.7045,14
2022-01-31,Technology,Semiconductors,1.7290,14
2022-02-28,Technology,Semiconductors,1.7197,13
2022-03-31,Technology,Semiconductors,1.7507,13
2022-04-29,Technology,Semiconductors,1.7534,13
2022-05-31,Technology,Semiconductors,1.7235,13
2022-06-30,Technology,Semiconductors,1.7368,14
2022-07-29,Technology,Semiconductors,1.6723,14
2022-08-31,Technology,Semiconductors,1.6308,14
2022-09-30,Technology,Semiconductors,1.6112,14
2022-10-31,Technology,Semiconductors,1.6101,14
2022-11-30,Technology,Semiconductors,1.6372,14
2022-12-30,Technology,Semiconductors,1.6391,14
2023-01-31,Technology,Semiconductors,1.6492,14
2023-02-28,Technology,Semiconductors,1.6437,14
2023-03-31,Technology,Semiconductors,1.6346,14
2023-04-28,Technology,Semiconductors,1.6557,14
2023-05-31,Technology,Semiconductors,1.6588,14
2023-06-30,Technology,Semiconductors,1.6569,14
2023-07-31,Technology,Semiconductors,1.6854,14
2023-08-31,Technology,Semiconductors,1.7411,14
2023-09-29,Technology,Semiconductors,1.7860,14
2023-10-31,Technology,Semiconductors,1.8005,14
2023-11-30,Technology,Semiconductors,1.7963,14
2023-12-29,Technology,Semiconductors,1.8271,14
2024-01-31,Technology,Semiconductors,1.8505,14
2024-02-29,Technology,Semiconductors,1.8393,14
2024-03-28,Technology,Semiconductors,1.8367,14
2024-04-30,Technology,Semiconductors,1.8323,14
2024-05-31,Technology,Semiconductors,1.8572,14
2024-06-28,Technology,Semiconductors,1.9087,14
2024-07-31,Technology,Semiconductors,1.9770,14
2024-08-30,Technology,Semiconductors,2.0228,14
2024-09-30,Technology,Semiconductors,2.1172,14
2024-10-31,Technology,Semiconductors,2.2367,14
2024-11-29,Technology,Semiconductors,2.3059,14
2024-12-31,Technology,Semiconductors,2.3980,13
2025-01-31,Technology,Semiconductors,2.4674,13
2025-02-28,Technology,Semiconductors,2.4811,13
2025-03-31,Technology,Semiconductors,2.4756,13
2025-04-30,Technology,Semiconductors,2.7171,13
2025-05-30,Technology,Semiconductors,2.8042,13
2025-06-30,Technology,Semiconductors,2.7447,13
2025-07-31,Technology,Semiconductors,2.5187,13
2025-08-29,Technology,Semiconductors,2.5226,13
2025-09-30,Technology,Semiconductors,2.5065,13
2025-10-31,Technology,Semiconductors,2.5018,13
2025-11-28,Technology,Semiconductors,2.4548,13
2025-12-31,Technology,Semiconductors,2.4622,13
2026-01-30,Technology,Semiconductors,2.4651,13
2026-02-27,Technology,Semiconductors,2.4687,13
2026-03-31,Technology,Semiconductors,2.5193,13
2026-04-30,Technology,Semiconductors,2.3642,13
2026-05-29,Technology,Semiconductors,2.3198,13
2026-06-30,Technology,Semiconductors,2.3159,14
2026-07-31,Technology,Semiconductors,2.5050,14
2026-08-12,Technology,Semiconductors,2.5278,14
2005-01-31,Technology,Software - Application,1.5581,6
2005-02-28,Technology,Software - Application,1.5189,6
2005-03-31,Technology,Software - Application,1.5011,6
2005-04-29,Technology,Software - Application,1.5169,6
2005-05-31,Technology,Software - Application,1.4682,6
2005-06-30,Technology,Software - Application,1.4740,6
2005-07-29,Technology,Software - Application,1.4750,6
2005-08-31,Technology,Software - Application,1.4668,6
2005-09-30,Technology,Software - Application,1.4525,6
2005-10-31,Technology,Software - Application,1.4490,6
2005-11-30,Technology,Software - Application,1.4331,6
2005-12-30,Technology,Software - Application,1.4148,6
2006-01-31,Technology,Software - Application,1.3745,6
2006-02-28,Technology,Software - Application,1.3771,6
2006-03-31,Technology,Software - Application,1.3405,6
2006-04-28,Technology,Software - Application,1.3463,6
2006-05-31,Technology,Software - Application,1.3435,6
2006-06-30,Technology,Software - Application,1.3257,6
2006-07-31,Technology,Software - Application,1.3297,6
2006-08-31,Technology,Software - Application,1.2350,6
2006-09-29,Technology,Software - Application,1.1976,6
2006-10-31,Technology,Software - Application,1.2242,6
2006-11-30,Technology,Software - Application,1.2213,6
2006-12-29,Technology,Software - Application,1.2304,6
2008-09-30,Technology,Software - Application,0.9322,6
2008-10-31,Technology,Software - Application,0.9267,6
2008-11-28,Technology,Software - Application,0.9493,6
2008-12-31,Technology,Software - Application,0.9252,6
2009-01-30,Technology,Software - Application,0.9953,7
2009-02-27,Technology,Software - Application,0.9945,7
2009-03-31,Technology,Software - Application,1.0257,7
2009-04-30,Technology,Software - Application,1.0337,7
2009-05-29,Technology,Software - Application,1.0299,7
2009-06-30,Technology,Software - Application,1.0354,7
2009-07-31,Technology,Software - Application,1.0368,7
2009-08-31,Technology,Software - Application,1.0392,7
2009-09-30,Technology,Software - Application,1.0474,7
2009-10-30,Technology,Software - Application,1.0505,7
2009-11-30,Technology,Software - Application,1.0556,7
2009-12-31,Technology,Software - Application,1.0872,8
2010-01-29,Technology,Software - Application,1.0712,8
2010-02-26,Technology,Software - Application,1.1159,8
2010-03-31,Technology,Software - Application,1.0968,8
2010-04-30,Technology,Software - Application,1.0827,8
2010-05-28,Technology,Software - Application,1.1066,8
2010-06-30,Technology,Software - Application,1.1051,8
2010-07-30,Technology,Software - Application,1.1023,8
2010-08-31,Technology,Software - Application,1.1177,8
2010-09-30,Technology,Software - Application,1.1136,8
2010-10-29,Technology,Software - Application,1.1180,8
2010-11-30,Technology,Software - Application,1.1251,8
2010-12-31,Technology,Software - Application,1.1783,8
2011-01-31,Technology,Software - Application,1.1814,8
2011-02-28,Technology,Software - Application,1.2298,8
2011-03-31,Technology,Software - Application,1.2189,8
2011-04-29,Technology,Software - Application,1.2472,8
2011-05-31,Technology,Software - Application,1.2855,8
2011-06-30,Technology,Software - Application,1.2810,8
2011-07-29,Technology,Software - Application,1.3118,8
2011-08-31,Technology,Software - Application,1.3430,8
2011-09-30,Technology,Software - Application,1.3452,8
2011-10-31,Technology,Software - Application,1.3402,8
2011-11-30,Technology,Software - Application,1.3468,8
2011-12-30,Technology,Software - Application,1.3503,8
2012-01-31,Technology,Software - Application,1.3424,8
2012-02-29,Technology,Software - Application,1.3596,8
2012-03-30,Technology,Software - Application,1.3723,8
2012-04-30,Technology,Software - Application,1.3888,8
2012-05-31,Technology,Software - Application,1.3808,8
2012-06-29,Technology,Software - Application,1.3830,8
2012-07-31,Technology,Software - Application,1.3726,8
2012-08-31,Technology,Software - Application,1.3881,8
2012-09-28,Technology,Software - Application,1.4063,8
2012-10-31,Technology,Software - Application,1.4439,8
2012-11-30,Technology,Software - Application,1.4656,8
2012-12-31,Technology,Software - Application,1.4531,8
2013-01-31,Technology,Software - Application,1.4230,8
2013-02-28,Technology,Software - Application,1.3721,8
2013-03-28,Technology,Software - Application,1.3198,8
2013-04-30,Technology,Software - Application,1.3020,8
2013-05-31,Technology,Software - Application,1.3053,8
2013-06-28,Technology,Software - Application,1.3165,8
2013-07-31,Technology,Software - Application,1.3017,8
2013-08-30,Technology,Software - Application,1.2606,8
2013-09-30,Technology,Software - Application,1.2327,8
2013-10-31,Technology,Software - Application,1.1730,8
2013-11-29,Technology,Software - Application,1.1502,8
2013-12-31,Technology,Software - Application,1.1266,8
2014-01-31,Technology,Software - Application,1.1628,8
2014-02-28,Technology,Software - Application,1.1383,8
2014-03-31,Technology,Software - Application,1.1406,8
2014-04-30,Technology,Software - Application,1.1920,8
2014-05-30,Technology,Software - Application,1.1943,8
2014-06-30,Technology,Software - Application,1.2172,8
2014-07-31,Technology,Software - Application,1.2291,8
2014-08-29,Technology,Software - Application,1.1956,8
2014-09-30,Technology,Software - Application,1.1907,8
2014-10-31,Technology,Software - Application,1.1334,8
2014-11-28,Technology,Software - Application,1.1379,8
2014-12-31,Technology,Software - Application,1.1461,8
2015-01-30,Technology,Software - Application,1.1672,8
2015-02-27,Technology,Software - Application,1.1865,8
2015-03-31,Technology,Software - Application,1.1584,8
2015-04-30,Technology,Software - Application,1.1392,8
2015-05-29,Technology,Software - Application,1.1471,8
2015-06-30,Technology,Software - Application,1.1262,8
2015-07-31,Technology,Software - Application,1.1423,8
2015-08-31,Technology,Software - Application,1.1415,8
2015-09-30,Technology,Software - Application,1.1501,8
2015-10-30,Technology,Software - Application,1.1352,8
2015-11-30,Technology,Software - Application,1.1306,8
2015-12-31,Technology,Software - Application,1.1194,8
2016-01-29,Technology,Software - Application,1.1030,8
2016-02-29,Technology,Software - Application,1.0955,8
2016-03-31,Technology,Software - Application,1.1050,8
2016-04-29,Technology,Software - Application,1.0821,8
2016-05-31,Technology,Software - Application,1.1490,8
2016-06-30,Technology,Software - Application,1.1424,8
2016-07-29,Technology,Software - Application,1.1309,8
2016-08-31,Technology,Software - Application,1.1279,8
2016-09-30,Technology,Software - Application,1.1353,8
2016-10-31,Technology,Software - Application,1.1431,8
2016-11-30,Technology,Software - Application,1.1491,8
2016-12-30,Technology,Software - Application,1.1589,8
2017-01-31,Technology,Software - Application,1.1679,8
2017-02-28,Technology,Software - Application,1.1607,8
2017-03-31,Technology,Software - Application,1.1780,8
2017-04-28,Technology,Software - Application,1.2040,8
2017-05-31,Technology,Software - Application,1.1359,8
2017-06-30,Technology,Software - Application,1.1287,9
2017-07-31,Technology,Software - Application,1.1432,9
2017-08-31,Technology,Software - Application,1.1313,9
2017-09-29,Technology,Software - Application,1.1013,10
2017-10-31,Technology,Software - Application,1.0996,10
2017-11-30,Technology,Software - Application,1.1065,10
2017-12-29,Technology,Software - Application,1.1033,10
2018-01-31,Technology,Software - Application,1.0988,10
2018-02-28,Technology,Software - Application,1.1264,10
2018-03-29,Technology,Software - Application,1.1463,10
2018-04-30,Technology,Software - Application,1.1582,10
2018-05-31,Technology,Software - Application,1.0166,10
2018-06-29,Technology,Software - Application,0.9907,10
2018-07-31,Technology,Software - Application,0.9871,10
2018-08-31,Technology,Software - Application,0.9946,10
2018-09-28,Technology,Software - Application,0.9869,10
2018-10-31,Technology,Software - Application,1.0202,10
2018-11-30,Technology,Software - Application,1.0188,10
2018-12-31,Technology,Software - Application,1.0210,10
2019-01-31,Technology,Software - Application,1.0321,10
2019-02-28,Technology,Software - Application,1.0685,10
2019-03-29,Technology,Software - Application,1.0681,10
2019-04-30,Technology,Software - Application,1.0650,10
2019-05-31,Technology,Software - Application,1.0806,10
2019-06-28,Technology,Software - Application,1.0872,10
2019-07-31,Technology,Software - Application,1.0940,10
2019-08-30,Technology,Software - Application,1.1069,10
2019-09-30,Technology,Software - Application,1.1110,10
2019-10-31,Technology,Software - Application,1.0986,10
2019-11-29,Technology,Software - Application,1.0826,11
2019-12-31,Technology,Software - Application,1.0867,11
2020-01-31,Technology,Software - Application,1.0958,12
2020-02-28,Technology,Software - Application,1.0827,12
2020-03-31,Technology,Software - Application,1.0868,12
2020-04-30,Technology,Software - Application,1.1053,12
2020-05-29,Technology,Software - Application,1.0804,12
2020-06-30,Technology,Software - Application,1.1379,13
2020-07-31,Technology,Software - Application,1.1558,13
2020-08-31,Technology,Software - Application,1.1610,13
2020-09-30,Technology,Software - Application,1.1550,13
2020-10-30,Technology,Software - Application,1.1620,13
2020-11-30,Technology,Software - Application,1.1686,13
2020-12-31,Technology,Software - Application,1.1602,13
2021-01-29,Technology,Software - Application,1.1524,13
2021-02-26,Technology,Software - Application,1.1535,13
2021-03-31,Technology,Software - Application,1.1661,13
2021-04-30,Technology,Software - Application,1.1584,14
2021-05-28,Technology,Software - Application,1.1792,14
2021-06-30,Technology,Software - Application,1.1867,14
2021-07-30,Technology,Software - Application,1.1814,14
2021-08-31,Technology,Software - Application,1.1685,14
2021-09-30,Technology,Software - Application,1.1835,15
2021-10-29,Technology,Software - Application,1.1722,15
2021-11-30,Technology,Software - Application,1.1752,15
2021-12-31,Technology,Software - Application,1.1947,15
2022-01-31,Technology,Software - Application,1.2107,15
2022-02-28,Technology,Software - Application,1.2252,15
2022-03-31,Technology,Software - Application,1.2597,15
2022-04-29,Technology,Software - Application,1.2864,15
2022-05-31,Technology,Software - Application,1.2907,15
2022-06-30,Technology,Software - Application,1.3285,15
2022-07-29,Technology,Software - Application,1.2605,15
2022-08-31,Technology,Software - Application,1.2528,15
2022-09-30,Technology,Software - Application,1.2679,14
2022-10-31,Technology,Software - Application,1.2974,14
2022-11-30,Technology,Software - Application,1.2897,14
2022-12-30,Technology,Software - Application,1.3010,14
2023-01-31,Technology,Software - Application,1.3179,14
2023-02-28,Technology,Software - Application,1.3167,14
2023-03-31,Technology,Software - Application,1.3043,15
2023-04-28,Technology,Software - Application,1.3075,15
2023-05-31,Technology,Software - Application,1.3223,15
2023-06-30,Technology,Software - Application,1.3285,15
2023-07-31,Technology,Software - Application,1.3671,15
2023-08-31,Technology,Software - Application,1.3963,15
2023-09-29,Technology,Software - Application,1.4064,15
2023-10-31,Technology,Software - Application,1.3979,15
2023-11-30,Technology,Software - Application,1.4144,15
2023-12-29,Technology,Software - Application,1.4271,16
2024-01-31,Technology,Software - Application,1.4312,16
2024-02-29,Technology,Software - Application,1.4276,16
2024-03-28,Technology,Software - Application,1.4179,16
2024-04-30,Technology,Software - Application,1.3952,16
2024-05-31,Technology,Software - Application,1.4122,16
2024-06-28,Technology,Software - Application,1.4152,16
2024-07-31,Technology,Software - Application,1.3765,16
2024-08-30,Technology,Software - Application,1.4921,16
2024-09-30,Technology,Software - Application,1.4993,16
2024-10-31,Technology,Software - Application,1.4653,16
2024-11-29,Technology,Software - Application,1.4652,16
2024-12-31,Technology,Software - Application,1.4767,17
2025-01-31,Technology,Software - Application,1.4851,17
2025-02-28,Technology,Software - Application,1.4868,17
2025-03-31,Technology,Software - Application,1.4771,17
2025-04-30,Technology,Software - Application,1.5090,17
2025-05-30,Technology,Software - Application,1.5039,17
2025-06-30,Technology,Software - Application,1.5017,17
2025-07-31,Technology,Software - Application,1.4327,17
2025-08-29,Technology,Software - Application,1.3763,17
2025-09-30,Technology,Software - Application,1.3705,17
2025-10-31,Technology,Software - Application,1.3978,17
2025-11-28,Technology,Software - Application,1.4156,17
2025-12-31,Technology,Software - Application,1.4342,17
2026-01-30,Technology,Software - Application,1.4267,17
2026-02-27,Technology,Software - Application,1.4057,16
2026-03-31,Technology,Software - Application,1.4572,15
2026-04-30,Technology,Software - Application,1.5193,15
2026-05-29,Technology,Software - Application,1.5787,15
2026-06-30,Technology,Software - Application,1.5845,15
2026-07-31,Technology,Software - Application,1.8640,15
2026-08-12,Technology,Software - Application,1.8675,15
2007-10-31,Technology,Software - Infrastructure,1.2106,6
2007-11-30,Technology,Software - Infrastructure,1.1507,6
2007-12-31,Technology,Software - Infrastructure,1.1383,6
2008-01-31,Technology,Software - Infrastructure,1.1741,6
2008-02-29,Technology,Software - Infrastructure,1.1341,6
2008-03-31,Technology,Software - Infrastructure,1.1306,6
2008-04-30,Technology,Software - Infrastructure,1.1145,6
2008-05-30,Technology,Software - Infrastructure,1.1290,6
2008-06-30,Technology,Software - Infrastructure,1.1097,6
2008-07-31,Technology,Software - Infrastructure,1.0925,6
2008-08-29,Technology,Software - Infrastructure,1.0912,6
2008-09-30,Technology,Software - Infrastructure,1.0865,6
2008-10-31,Technology,Software - Infrastructure,1.0787,6
2008-11-28,Technology,Software - Infrastructure,1.0836,6
2008-12-31,Technology,Software - Infrastructure,1.0101,6
2009-01-30,Technology,Software - Infrastructure,1.0331,6
2009-02-27,Technology,Software - Infrastructure,1.0278,6
2009-03-31,Technology,Software - Infrastructure,1.0384,6
2009-04-30,Technology,Software - Infrastructure,1.0724,6
2009-05-29,Technology,Software - Infrastructure,1.0601,6
2009-06-30,Technology,Software - Infrastructure,1.0723,6
2009-07-31,Technology,Software - Infrastructure,1.0630,6
2009-08-31,Technology,Software - Infrastructure,1.0677,6
2009-09-30,Technology,Software - Infrastructure,1.0764,6
2009-10-30,Technology,Software - Infrastructure,1.0770,6
2009-11-30,Technology,Software - Infrastructure,1.0792,6
2009-12-31,Technology,Software - Infrastructure,1.1037,6
2010-01-29,Technology,Software - Infrastructure,1.1017,6
2010-02-26,Technology,Software - Infrastructure,1.1395,6
2010-03-31,Technology,Software - Infrastructure,1.1401,6
2010-04-30,Technology,Software - Infrastructure,1.0895,6
2010-05-28,Technology,Software - Infrastructure,1.1094,6
2010-06-30,Technology,Software - Infrastructure,1.0951,6
2010-07-30,Technology,Software - Infrastructure,1.0769,6
2010-08-31,Technology,Software - Infrastructure,1.0827,6
2010-09-30,Technology,Software - Infrastructure,1.0728,6
2010-10-29,Technology,Software - Infrastructure,1.0484,6
2010-11-30,Technology,Software - Infrastructure,1.0452,6
2010-12-31,Technology,Software - Infrastructure,1.0720,7
2011-01-31,Technology,Software - Infrastructure,1.0707,7
2011-02-28,Technology,Software - Infrastructure,1.0847,7
2011-03-31,Technology,Software - Infrastructure,1.0796,7
2011-04-29,Technology,Software - Infrastructure,1.0460,7
2011-05-31,Technology,Software - Infrastructure,1.0518,7
2011-06-30,Technology,Software - Infrastructure,1.0480,7
2011-07-29,Technology,Software - Infrastructure,1.0688,7
2011-08-31,Technology,Software - Infrastructure,1.0845,7
2011-09-30,Technology,Software - Infrastructure,1.0963,7
2011-10-31,Technology,Software - Infrastructure,1.0873,7
2011-11-30,Technology,Software - Infrastructure,1.1049,7
2011-12-30,Technology,Software - Infrastructure,1.1114,7
2012-01-31,Technology,Software - Infrastructure,1.0911,7
2012-02-29,Technology,Software - Infrastructure,1.1120,7
2012-03-30,Technology,Software - Infrastructure,1.1373,7
2012-04-30,Technology,Software - Infrastructure,1.1398,7
2012-05-31,Technology,Software - Infrastructure,1.1382,7
2012-06-29,Technology,Software - Infrastructure,1.1269,7
2012-07-31,Technology,Software - Infrastructure,1.1198,7
2012-08-31,Technology,Software - Infrastructure,1.1109,7
2012-09-28,Technology,Software - Infrastructure,1.1149,7
2012-10-31,Technology,Software - Infrastructure,1.1342,7
2012-11-30,Technology,Software - Infrastructure,1.1446,7
2012-12-31,Technology,Software - Infrastructure,1.1380,7
2013-01-31,Technology,Software - Infrastructure,1.1406,8
2013-02-28,Technology,Software - Infrastructure,1.1052,8
2013-03-28,Technology,Software - Infrastructure,1.0536,8
2013-04-30,Technology,Software - Infrastructure,1.0390,8
2013-05-31,Technology,Software - Infrastructure,1.0460,8
2013-06-28,Technology,Software - Infrastructure,1.0736,8
2013-07-31,Technology,Software - Infrastructure,1.0811,8
2013-08-30,Technology,Software - Infrastructure,1.0883,8
2013-09-30,Technology,Software - Infrastructure,1.0896,8
2013-10-31,Technology,Software - Infrastructure,1.1632,8
2013-11-29,Technology,Software - Infrastructure,1.1893,8
2013-12-31,Technology,Software - Infrastructure,1.1884,8
2014-01-31,Technology,Software - Infrastructure,1.2264,8
2014-02-28,Technology,Software - Infrastructure,1.2351,8
2014-03-31,Technology,Software - Infrastructure,1.2569,8
2014-04-30,Technology,Software - Infrastructure,1.3040,8
2014-05-30,Technology,Software - Infrastructure,1.3145,8
2014-06-30,Technology,Software - Infrastructure,1.3284,8
2014-07-31,Technology,Software - Infrastructure,1.3031,8
2014-08-29,Technology,Software - Infrastructure,1.2919,8
2014-09-30,Technology,Software - Infrastructure,1.2791,8
2014-10-31,Technology,Software - Infrastructure,1.1414,8
2014-11-28,Technology,Software - Infrastructure,1.1244,8
2014-12-31,Technology,Software - Infrastructure,1.1194,8
2015-01-30,Technology,Software - Infrastructure,1.1388,8
2015-02-27,Technology,Software - Infrastructure,1.1555,8
2015-03-31,Technology,Software - Infrastructure,1.1486,8
2015-04-30,Technology,Software - Infrastructure,1.2479,8
2015-05-29,Technology,Software - Infrastructure,1.2495,8
2015-06-30,Technology,Software - Infrastructure,1.2434,8
2015-07-31,Technology,Software - Infrastructure,1.2971,8
2015-08-31,Technology,Software - Infrastructure,1.2988,8
2015-09-30,Technology,Software - Infrastructure,1.2917,8
2015-10-30,Technology,Software - Infrastructure,1.2513,8
2015-11-30,Technology,Software - Infrastructure,1.1958,8
2015-12-31,Technology,Software - Infrastructure,1.1907,8
2016-01-29,Technology,Software - Infrastructure,1.1886,8
2016-02-29,Technology,Software - Infrastructure,1.1774,8
2016-03-31,Technology,Software - Infrastructure,1.1710,8
2016-04-29,Technology,Software - Infrastructure,1.1079,8
2016-05-31,Technology,Software - Infrastructure,1.1061,8
2016-06-30,Technology,Software - Infrastructure,1.1096,8
2016-07-29,Technology,Software - Infrastructure,1.1352,8
2016-08-31,Technology,Software - Infrastructure,1.1446,8
2016-09-30,Technology,Software - Infrastructure,1.1563,8
2016-10-31,Technology,Software - Infrastructure,1.1697,8
2016-11-30,Technology,Software - Infrastructure,1.1816,8
2016-12-30,Technology,Software - Infrastructure,1.1861,8
2017-01-31,Technology,Software - Infrastructure,1.1833,8
2017-02-28,Technology,Software - Infrastructure,1.1813,8
2017-03-31,Technology,Software - Infrastructure,1.1915,9
2017-04-28,Technology,Software - Infrastructure,1.1791,9
2017-05-31,Technology,Software - Infrastructure,1.1925,9
2017-06-30,Technology,Software - Infrastructure,1.1757,8
2017-07-31,Technology,Software - Infrastructure,1.1272,8
2017-08-31,Technology,Software - Infrastructure,1.1154,8
2017-09-29,Technology,Software - Infrastructure,1.0899,8
2017-10-31,Technology,Software - Infrastructure,1.0809,8
2017-11-30,Technology,Software - Infrastructure,1.0733,8
2017-12-29,Technology,Software - Infrastructure,1.0871,8
2018-01-31,Technology,Software - Infrastructure,1.0828,8
2018-02-28,Technology,Software - Infrastructure,1.0747,8
2018-03-29,Technology,Software - Infrastructure,1.1083,8
2018-04-30,Technology,Software - Infrastructure,1.1245,8
2018-05-31,Technology,Software - Infrastructure,1.0883,8
2018-06-29,Technology,Software - Infrastructure,1.0755,9
2018-07-31,Technology,Software - Infrastructure,1.0496,9
2018-08-31,Technology,Software - Infrastructure,1.0427,9
2018-09-28,Technology,Software - Infrastructure,1.0257,9
2018-10-31,Technology,Software - Infrastructure,1.0352,10
2018-11-30,Technology,Software - Infrastructure,1.0450,10
2018-12-31,Technology,Software - Infrastructure,1.0482,10
2019-01-31,Technology,Software - Infrastructure,1.0081,10
2019-02-28,Technology,Software - Infrastructure,1.0137,10
2019-03-29,Technology,Software - Infrastructure,1.0069,10
2019-04-30,Technology,Software - Infrastructure,0.9992,10
2019-05-31,Technology,Software - Infrastructure,0.9988,10
2019-06-28,Technology,Software - Infrastructure,0.9954,10
2019-07-31,Technology,Software - Infrastructure,0.9981,10
2019-08-30,Technology,Software - Infrastructure,1.0058,10
2019-09-30,Technology,Software - Infrastructure,1.0156,10
2019-10-31,Technology,Software - Infrastructure,1.0154,10
2019-11-29,Technology,Software - Infrastructure,1.0135,10
2019-12-31,Technology,Software - Infrastructure,1.0146,10
2020-01-31,Technology,Software - Infrastructure,1.0319,10
2020-02-28,Technology,Software - Infrastructure,1.0349,10
2020-03-31,Technology,Software - Infrastructure,1.0305,10
2020-04-30,Technology,Software - Infrastructure,1.0503,10
2020-05-29,Technology,Software - Infrastructure,1.0940,10
2020-06-30,Technology,Software - Infrastructure,1.1220,10
2020-07-31,Technology,Software - Infrastructure,1.1197,10
2020-08-31,Technology,Software - Infrastructure,1.1184,10
2020-09-30,Technology,Software - Infrastructure,1.1125,10
2020-10-30,Technology,Software - Infrastructure,1.1172,10
2020-11-30,Technology,Software - Infrastructure,1.1228,10
2020-12-31,Technology,Software - Infrastructure,1.1208,10
2021-01-29,Technology,Software - Infrastructure,1.1241,10
2021-02-26,Technology,Software - Infrastructure,1.1243,10
2021-03-31,Technology,Software - Infrastructure,1.1333,10
2021-04-30,Technology,Software - Infrastructure,1.1249,10
2021-05-28,Technology,Software - Infrastructure,1.1139,10
2021-06-30,Technology,Software - Infrastructure,1.0897,10
2021-07-30,Technology,Software - Infrastructure,1.0891,10
2021-08-31,Technology,Software - Infrastructure,1.0881,10
2021-09-30,Technology,Software - Infrastructure,1.0953,10
2021-10-29,Technology,Software - Infrastructure,1.0821,10
2021-11-30,Technology,Software - Infrastructure,1.0735,10
2021-12-31,Technology,Software - Infrastructure,1.0726,10
2022-01-31,Technology,Software - Infrastructure,1.0632,10
2022-02-28,Technology,Software - Infrastructure,1.0493,10
2022-03-31,Technology,Software - Infrastructure,1.0648,10
2022-04-29,Technology,Software - Infrastructure,1.0697,10
2022-05-31,Technology,Software - Infrastructure,1.0772,10
2022-06-30,Technology,Software - Infrastructure,1.0544,10
2022-07-29,Technology,Software - Infrastructure,1.0409,10
2022-08-31,Technology,Software - Infrastructure,1.0185,10
2022-09-30,Technology,Software - Infrastructure,1.0211,10
